Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/19,98168,95401,CA,Santa Rosa,Sonoma County,Santa Rosa,2535,516500,-0.005583365,-0.016565118,0.025615568,0.079583392,0.059893806,2018-10,2018-Q4,526300,-0.018620559,2018-06
2/28/19,98166,95391,CA,Stockton-Lodi,San Joaquin County,Tracy,7636,631300,0.002063492,0.009433962,0.082104902,0.065728996,0.061917732,2006-01,2006-Q1,665000,-0.050676692,2005-06
2/28/19,98165,95389,CA,,Mariposa County,El Portal,14332,557800,0.004682997,0.002155947,0.090944651,0.117476933,0.086331313,2019-02,2019-Q1,557800,0,2019-02
2/28/19,98164,95388,CA,Merced,Merced County,Winton,8661,208600,0.00821653,0.036779324,0.151849807,0.143269481,,2019-02,2019-Q1,208600,0,2019-02
2/28/19,98162,95386,CA,Modesto,Stanislaus County,Waterford,9046,269700,-0.001111111,0.013528749,0.044539117,0.102996618,0.05749825,2006-05,2006-Q2,329400,-0.181238616,2005-02
2/28/19,98159,95382,CA,Modesto,Stanislaus County,Turlock,2767,348200,0.000574713,0.013977868,0.042827194,0.069794781,0.051867283,2006-03,2006-Q1,409200,-0.149071359,2005-03
2/28/19,98157,95380,CA,Modesto,Stanislaus County,Turlock,2471,290200,0,0.006590357,0.05951077,0.107337491,0.062549308,2006-03,2006-Q1,342200,-0.151957919,2005-03
2/28/19,98154,95377,CA,Stockton-Lodi,San Joaquin County,Tracy,5150,542200,0.001477651,0.006310319,0.079219745,0.064055978,0.062756451,2005-12,2005-Q4,621500,-0.127594529,2005-03
2/28/19,98153,95376,CA,Stockton-Lodi,San Joaquin County,Tracy,1480,441600,0.002497162,0.00752909,0.063071738,0.08082518,0.077418687,2006-01,2006-Q1,491100,-0.100794136,2005-03
2/28/19,98146,95368,CA,Modesto,Stanislaus County,Salida,8192,335000,0.000298597,0.010558069,0.040049674,0.085575793,0.063087442,2006-02,2006-Q1,402300,-0.167288093,2005-01
2/28/19,98145,95367,CA,Modesto,Stanislaus County,Riverbank,5874,328300,0.003975535,0.025616995,0.032065388,0.08583122,0.05428734,2006-02,2006-Q1,389100,-0.156258031,2005-03
2/28/19,98144,95366,CA,Stockton-Lodi,San Joaquin County,Ripon,6620,464900,0.001723766,0.011311725,0.076905258,0.074688297,0.053068524,2006-05,2006-Q2,501200,-0.072426177,2005-06
2/28/19,98141,95363,CA,Modesto,Stanislaus County,Patterson,5389,360400,-0.00166205,0.003340757,0.070071259,0.099195663,0.069075265,2006-03,2006-Q1,466800,-0.227934876,2004-12
2/28/19,98140,95361,CA,Modesto,Stanislaus County,Oakdale,2850,379500,-0.001578532,0.007165605,0.056220429,0.074467247,0.046452389,2006-04,2006-Q2,429300,-0.116002795,2005-03
2/28/19,98139,95360,CA,Modesto,Stanislaus County,Newman,8602,286300,0.002100105,0.010946328,0.04795022,0.119111806,0.070398112,2006-05,2006-Q2,364400,-0.214324918,2005-01
2/28/19,98138,95358,CA,Modesto,Stanislaus County,Modesto,4781,274100,0,0.013683432,0.074059561,0.118324934,0.070568795,2006-06,2006-Q2,347200,-0.210541475,2005-01
2/28/19,98137,95357,CA,Modesto,Stanislaus County,Modesto,7587,326700,0.001839926,0.019344774,0.055573506,0.085170208,0.048785583,2006-03,2006-Q1,416300,-0.215229402,2004-11
2/28/19,98136,95356,CA,Modesto,Stanislaus County,Modesto,3527,359200,0.000278474,0.01612447,0.060838748,0.079969506,0.054542874,2006-03,2006-Q1,435000,-0.174252874,2005-01
2/28/19,98135,95355,CA,Modesto,Stanislaus County,Modesto,459,334400,0.000897935,0.013640497,0.04109589,0.083243601,0.054124511,2006-02,2006-Q1,402900,-0.170017374,2005-02
2/28/19,98134,95354,CA,Modesto,Stanislaus County,Modesto,4978,255700,0,0.009076559,0.036061588,0.113911319,0.071230082,2006-04,2006-Q2,318100,-0.196164728,2004-12
2/28/19,98131,95351,CA,Modesto,Stanislaus County,Modesto,2857,239600,0.000417537,0.018707483,0.084653689,0.144713018,,2019-02,2019-Q1,239600,0,2019-02
2/28/19,98130,95350,CA,Modesto,Stanislaus County,Modesto,684,285900,0,0.012035398,0.056931608,0.102020474,0.062792244,2006-03,2006-Q1,342000,-0.164035088,2005-02
2/28/19,98129,95348,CA,Merced,Merced County,Merced,3671,272500,-0.00329188,-0.000366838,0.037699924,0.07558114,0.062729009,2006-03,2006-Q1,372600,-0.268652711,2004-11
2/28/19,98122,95341,CA,Merced,Merced County,Merced,4941,207100,0.003391473,0.016691213,0.09984068,0.122521826,0.080143506,2006-02,2006-Q1,290500,-0.287091222,2004-12
2/28/19,98121,95340,CA,Merced,Merced County,Merced,3270,260600,-0.001532567,0.006955178,0.090832985,0.084388562,0.063348273,2006-02,2006-Q1,362600,-0.28130171,2004-10
2/28/19,98120,95338,CA,,Mariposa County,Mariposa,7269,242200,-0.000825083,0.001240182,0.079803834,0.108360693,0.041875501,2019-01,2019-Q1,242400,-0.000825083,2018-12
2/28/19,98119,95337,CA,Stockton-Lodi,San Joaquin County,Manteca,3001,445800,0.003601981,0.014334471,0.081513828,0.070505159,0.061862689,2006-06,2006-Q2,496900,-0.102837593,2005-05
2/28/19,98118,95336,CA,Stockton-Lodi,San Joaquin County,Manteca,1340,381200,0.000787608,0.002103049,0.049270575,0.089432332,0.070766517,2006-01,2006-Q1,413700,-0.078559343,2005-05
2/28/19,98116,95334,CA,Merced,Merced County,Livingston,8253,243800,-0.002454992,0.008688457,0.053586863,0.103492756,0.067810821,2006-01,2006-Q1,310300,-0.214308733,2004-12
2/28/19,98114,95330,CA,Stockton-Lodi,San Joaquin County,Lathrop,6404,412600,0.002186058,0.009789525,0.051746113,0.086507037,0.070278384,2006-02,2006-Q1,476500,-0.134102833,2005-04
2/28/19,98112,95328,CA,Modesto,Stanislaus County,Keyes,12931,232700,0.001721911,0.028735632,0.133463225,0.11720532,0.055722697,2006-07,2006-Q3,298300,-0.219912839,2004-11
2/28/19,98110,95326,CA,Modesto,Stanislaus County,Hughson,8861,345900,-0.001155068,0.005815644,0,0.062791374,0.049385192,2006-03,2006-Q1,418800,-0.174068768,2005-01
2/28/19,98108,95324,CA,Merced,Merced County,Hilmar,9853,308600,-0.001617599,0.003903709,0.099002849,0.083770301,0.055329847,2005-12,2005-Q4,355900,-0.132902501,2005-04
2/28/19,98106,95322,CA,Merced,Merced County,Gustine,9290,279600,-0.001785077,0.010115607,0.093041439,0.133541211,0.074415536,2006-03,2006-Q1,351100,-0.203645685,2004-12
2/28/19,98104,95320,CA,Stockton-Lodi,San Joaquin County,Escalon,8128,395600,0.002534212,0.00841193,0.028066528,0.088238928,0.049252428,2006-08,2006-Q3,429900,-0.079785997,2005-05
2/28/19,98100,95316,CA,Modesto,Stanislaus County,Denair,10368,344600,0.004079254,0.022855447,0.058678955,0.078833179,0.049137575,2006-04,2006-Q2,393200,-0.123601221,2005-06
2/28/19,98099,95315,CA,Merced,Merced County,Delhi,9015,259300,-0.001924557,-0.003458878,0.080416667,0.126401696,0.069768905,2006-01,2006-Q1,325400,-0.203134604,2005-02
2/28/19,98095,95311,CA,,Mariposa County,Coulterville,13406,187900,-0.003183024,-0.00212427,0.091173055,0.079968895,0.031496494,2006-05,2006-Q2,204900,-0.082967301,2005-04
2/28/19,98092,95307,CA,Modesto,Stanislaus County,Ceres,2245,298500,0.002014099,0.016689373,0.078006501,0.101603488,0.062174363,2006-05,2006-Q2,365500,-0.183310534,2005-02
2/28/19,98089,95304,CA,Stockton-Lodi,San Joaquin County,Tracy,8270,655900,0.001679902,0.014226071,0.095906433,0.085699453,0.050934357,2005-12,2005-Q4,748700,-0.123948177,2005-02
2/28/19,98087,95301,CA,Merced,Merced County,Atwater,2790,261000,0.001534919,0.008890607,0.050724638,0.099404293,0.071281935,2006-01,2006-Q1,342900,-0.238845144,2004-12
2/28/19,98082,95258,CA,Stockton-Lodi,San Joaquin County,Woodbridge,10540,464800,0.002156102,-0.001503759,0.044494382,0.065785688,0.043612737,2006-01,2006-Q1,505900,-0.081241352,2005-03
2/28/19,98080,95255,CA,,Calaveras County,West Point,13803,218800,-0.019713262,0.003209537,0.094,0.108208646,0.029374349,2006-03,2006-Q1,280700,-0.220520128,2005-06
2/28/19,98077,95252,CA,,Calaveras County,Valley Springs,7295,315100,-0.008807801,0.000952986,0.010583708,0.088931614,0.018587021,2006-06,2006-Q2,395300,-0.202883886,2005-01
2/28/19,98074,95249,CA,,Calaveras County,San Andreas,11484,226000,-0.001766784,0.011185682,-0.015250545,0.071647599,0.01382786,2006-06,2006-Q2,292300,-0.226821758,2004-09
2/28/19,98072,95247,CA,,Calaveras County,Murphys,10572,362400,0.001658375,0.024018084,0.056559767,0.076911902,0.015904195,2006-04,2006-Q2,442400,-0.180831826,2004-08
2/28/19,98070,95245,CA,,Calaveras County,Mokelumne Hill,14190,222100,-0.002246181,0.014618547,-0.020723104,0.077104793,0.011042817,2006-04,2006-Q2,304800,-0.271325459,2004-08
2/28/19,98069,95242,CA,Stockton-Lodi,San Joaquin County,Lodi,4237,407000,0.002216203,0.010677924,0.07161664,0.066339781,0.046843396,2005-11,2005-Q4,435300,-0.065012635,2005-05
2/28/19,98067,95240,CA,Stockton-Lodi,San Joaquin County,Lodi,1720,325700,0.000921942,0.003697997,0.049967763,0.084305365,0.053231877,2006-01,2006-Q1,365400,-0.108648057,2005-04
2/28/19,98066,95237,CA,Stockton-Lodi,San Joaquin County,Lockeford,12078,357100,0.001683029,0.007902907,0.04813619,0.068249741,0.057483041,2005-12,2005-Q4,403100,-0.114115604,2005-02
2/28/19,98065,95236,CA,Stockton-Lodi,San Joaquin County,Linden,11036,489500,0.00782376,0.024916248,0.116305587,0.08549377,0.038902102,2006-01,2006-Q1,511500,-0.043010753,2005-09
2/28/19,98061,95231,CA,Stockton-Lodi,San Joaquin County,French Camp,12609,362500,-0.001927313,0.021126761,0.20592149,0.153771628,0.079044761,2006-07,2006-Q3,410400,-0.1167154,2005-04
2/28/19,98058,95228,CA,,Calaveras County,Copperopolis,10659,387700,0.000257998,0.026476039,0.091190543,0.087319229,0.018110881,2006-08,2006-Q3,473000,-0.180338266,2005-02
2/28/19,98053,95223,CA,,Calaveras County,Arnold,10831,302800,0.008660893,0.028532609,0.041623667,0.056631077,0.006927893,2006-06,2006-Q2,405400,-0.253083374,2004-06
2/28/19,98052,95222,CA,,Calaveras County,Murphys,11381,320200,-0.007439554,0.029251045,0.096199932,0.099468537,0.029723248,2006-07,2006-Q3,365400,-0.123700055,2005-04
2/28/19,98050,95220,CA,Stockton-Lodi,San Joaquin County,Acampo,10314,576700,-0.003628196,0.000346921,0.08341161,0.082992268,0.045240367,2006-07,2006-Q3,643200,-0.103389303,2005-07
2/28/19,98049,95219,CA,Stockton-Lodi,San Joaquin County,Stockton,3916,395700,0.000758725,0.006102212,0.069170494,0.0737007,0.04520618,2006-02,2006-Q1,484200,-0.182775713,2004-12
2/28/19,98048,95215,CA,Stockton-Lodi,San Joaquin County,Garden Acres,6472,259900,0.001927525,0.020416176,0.185675182,0.15691579,0.080435162,2006-07,2006-Q3,331600,-0.216224367,2005-02
2/28/19,98046,95212,CA,Stockton-Lodi,San Joaquin County,Stockton,5980,382000,0.001835825,0.003414762,0.052051776,0.08624053,0.054451735,2006-04,2006-Q2,474500,-0.194942044,2005-01
2/28/19,98044,95210,CA,Stockton-Lodi,San Joaquin County,Stockton,3411,263900,0.003422053,0.008792049,0.097297297,0.116068587,0.0747842,2006-06,2006-Q2,344900,-0.234850681,2004-11
2/28/19,98043,95209,CA,Stockton-Lodi,San Joaquin County,Stockton,2766,346300,-0.001153735,-0.000288684,0.047489413,0.090748548,0.060314123,2006-01,2006-Q1,428100,-0.191076851,2005-01
2/28/19,98041,95207,CA,Stockton-Lodi,San Joaquin County,Stockton,965,284600,-0.001753771,0.00140746,0.100115964,0.117642603,0.064729117,2006-01,2006-Q1,351700,-0.190787603,2005-01
2/28/19,98040,95206,CA,Stockton-Lodi,San Joaquin County,Stockton,1122,287400,0.001742768,0.012684989,0.110081112,0.125829368,0.076745995,2006-07,2006-Q3,373800,-0.231139647,2004-12
2/28/19,98038,95204,CA,Stockton-Lodi,San Joaquin County,Stockton,3376,258400,0.004275165,0.014128728,0.069536424,0.123271998,0.071442208,2006-06,2006-Q2,323300,-0.200742345,2004-12
2/28/19,98037,95203,CA,Stockton-Lodi,San Joaquin County,Stockton,7427,242500,0,0.002066116,0.096788783,0.118058314,0.073782887,2006-01,2006-Q1,311400,-0.221258831,2004-12
2/28/19,98011,95148,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,3620,1005200,-0.010045302,-0.025024248,0.018955905,0.08801249,0.061330781,2018-09,2018-Q3,1041200,-0.03457549,2018-05
2/28/19,98007,95139,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,11054,931500,-0.010095643,-0.033613445,-0.02327776,0.078460868,0.062048232,2018-06,2018-Q2,1000200,-0.068686263,2018-02
2/28/19,98006,95138,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,7117,1220000,-0.008049435,-0.020237713,0.013373204,0.073438613,0.050968598,2018-10,2018-Q4,1251800,-0.025403419,2018-03
2/28/19,98004,95136,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,1644,1002500,-0.008603639,-0.016964111,0.040369448,0.09072287,0.06231708,2018-07,2018-Q3,1031500,-0.028114397,2018-05
2/28/19,98003,95135,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,6174,1185900,-0.009521423,-0.023950617,0.010911261,0.06872148,0.057301006,2018-10,2018-Q4,1221800,-0.029382878,2018-03
2/28/19,98002,95134,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,2464,1060000,-0.010732618,-0.00962347,0.128740283,0.119209343,0.078425663,2018-12,2018-Q4,1073900,-0.012943477,2018-10
2/28/19,98001,95133,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,5304,908300,-0.010674218,-0.033723404,0.030168992,0.111294363,0.069776323,2018-10,2018-Q4,949300,-0.043189719,2018-05
2/28/19,98000,95132,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,3424,1173400,-0.011040877,-0.029285242,0.033377367,0.111458126,0.076873275,2018-10,2018-Q4,1214500,-0.033841087,2018-04
2/28/19,97999,95131,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,4764,1103700,-0.006838837,-0.015783842,0.073847052,0.108781225,0.077358554,2018-10,2018-Q4,1123600,-0.017710929,2018-07
2/28/19,97998,95130,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,7939,1465900,-0.015778166,-0.048364061,-0.047002991,0.099808808,0.079191399,2018-06,2018-Q2,1600200,-0.083927009,2017-12
2/28/19,97997,95129,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,2185,1836600,-0.01226202,-0.037068107,-0.020845551,0.093776291,0.080611426,2018-06,2018-Q2,1964700,-0.065200794,2018-02
2/28/19,97996,95128,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,2339,1191000,-0.011946242,-0.034454803,0.056506697,0.110850164,0.07956312,2018-10,2018-Q4,1244400,-0.042912247,2018-05
2/28/19,97995,95127,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,1697,800100,-0.008427314,-0.02259956,0.05861339,0.10713311,0.066875544,2018-10,2018-Q4,823700,-0.028651208,2018-06
2/28/19,97994,95126,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,1874,1096900,-0.007599747,-0.01091073,0.13868992,0.12224859,0.076549181,2018-11,2018-Q4,1109000,-0.01091073,2018-10
2/28/19,97993,95125,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,565,1390800,-0.010318082,-0.018281923,0.030603927,0.100939228,0.070914173,2018-10,2018-Q4,1420500,-0.020908131,2018-05
2/28/19,97992,95124,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,1319,1327900,-0.010506706,-0.029170931,-0.016516072,0.093376484,0.07342584,2018-06,2018-Q2,1403900,-0.05413491,2018-02
2/28/19,97991,95123,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,251,976300,-0.010339584,-0.027880116,0.03093981,0.086269057,0.065987997,2018-09,2018-Q3,1011900,-0.035181342,2018-05
2/28/19,97990,95122,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,3188,738000,-0.010989011,-0.025099075,0.048444381,0.105229999,0.068461205,2018-10,2018-Q4,760600,-0.029713384,2018-06
2/28/19,97989,95121,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,4732,843700,-0.011482132,-0.035220126,0.020687152,0.088435257,0.061798115,2018-09,2018-Q3,886900,-0.048708986,2018-03
2/28/19,97988,95120,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,2976,1544800,-0.013474679,-0.033110096,-0.015109978,0.075549063,0.056335998,2018-06,2018-Q2,1616600,-0.044414203,2018-02
2/28/19,97987,95119,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,9727,997400,-0.014134625,-0.039298786,-0.010810275,0.081602473,0.064668036,2018-09,2018-Q3,1060100,-0.059145364,2018-02
2/28/19,97986,95118,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,3685,1192500,-0.013566052,-0.034881839,0.028017241,0.100758824,0.074776143,2018-09,2018-Q3,1247900,-0.044394583,2018-04
2/28/19,97985,95117,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,3955,1360900,-0.007801108,-0.018251335,0.041000535,0.114966495,0.081199762,2018-09,2018-Q3,1419100,-0.041011909,2018-05
2/28/19,97984,95116,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,2739,720300,-0.011798601,-0.032894737,0.020544063,0.104053186,0.066742617,2018-09,2018-Q3,755800,-0.046970098,2018-04
2/28/19,97980,95112,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,529,884200,-0.01118318,-0.028778559,0.056391876,0.110139525,0.070425242,2018-10,2018-Q4,915500,-0.034188968,2018-06
2/28/19,97979,95111,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,1729,778300,-0.008408714,-0.026638319,0.024753127,0.102043095,0.065236775,2018-09,2018-Q3,809200,-0.038185863,2018-05
2/28/19,97978,95110,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,6558,829700,-0.011791329,-0.035120363,0.079354755,0.12535441,0.075284917,2018-10,2018-Q4,864000,-0.039699074,2018-07
2/28/19,97970,95076,CA,Santa Cruz-Watsonville,Santa Cruz County,Watsonville,405,586900,0.00085266,0.007035003,0.043006931,0.091633111,0.044179863,2006-02,2006-Q1,699500,-0.160972123,2004-12
2/28/19,97968,95073,CA,Santa Cruz-Watsonville,Santa Cruz County,Soquel,8085,932600,-0.003099947,-0.003313028,0.046102075,0.061771108,0.036171619,2018-12,2018-Q4,936900,-0.004589604,2018-10
2/28/19,97966,95070,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Saratoga,3278,2821700,-0.011940612,-0.03140876,-0.023633218,0.075688221,0.069517019,2018-06,2018-Q2,2974200,-0.051274292,2018-01
2/28/19,97964,95066,CA,Santa Cruz-Watsonville,Santa Cruz County,Scotts Valley,7222,939100,0.000426121,0.007942471,0.060890194,0.059201284,0.037496237,2019-02,2019-Q1,939100,0,2019-02
2/28/19,97963,95065,CA,Santa Cruz-Watsonville,Santa Cruz County,Santa Cruz,9715,898000,0.000891663,0.001896686,0.024412503,0.062461662,0.042846422,2019-02,2019-Q1,898000,0,2019-02
2/28/19,97960,95062,CA,Santa Cruz-Watsonville,Santa Cruz County,Santa Cruz,1746,901200,-0.002214349,0.004458315,0.035267088,0.071318128,0.046379927,2019-01,2019-Q1,903200,-0.002214349,2018-12
2/28/19,97958,95060,CA,Santa Cruz-Watsonville,Santa Cruz County,Santa Cruz,1048,974000,-0.002151419,-0.002764411,0.046411689,0.072622662,0.043444207,2018-08,2018-Q3,982200,-0.008348605,2018-06
2/28/19,97955,95054,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Santa Clara,5445,1273300,-0.015996909,-0.040322581,0.039937929,0.117476313,0.079613334,2018-10,2018-Q4,1336000,-0.046931138,2018-04
2/28/19,97952,95051,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Santa Clara,305,1444100,-0.015408741,-0.044591465,0.017831971,0.12776418,0.09102441,2018-09,2018-Q3,1531800,-0.057252905,2018-03
2/28/19,97951,95050,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Santa Clara,1920,1264100,-0.015268365,-0.045169575,0.035044625,0.119901433,0.081434921,2018-08,2018-Q3,1348400,-0.06251854,2018-04
2/28/19,97950,95046,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Martin,10600,1111800,-0.015234721,-0.048442314,0.040134718,0.085116697,0.040679842,2018-10,2018-Q4,1182100,-0.059470434,2018-05
2/28/19,97949,95045,CA,San Jose-Sunnyvale-Santa Clara,San Benito County,San Juan Bautista,12085,654600,-0.001220629,0.011902922,0.086653386,0.047841798,0.049522431,2005-10,2005-Q4,942100,-0.305169303,2004-02
2/28/19,97942,95037,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Morgan Hill,1502,956100,-0.010453322,-0.031405126,-0.009222798,0.061386268,0.040809637,2018-09,2018-Q3,997800,-0.041791942,2018-02
2/28/19,97940,95035,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Milpitas,345,1091300,-0.010248504,-0.025102734,0.044606107,0.103809138,0.076842883,2018-10,2018-Q4,1126300,-0.031075202,2018-05
2/28/19,97939,95033,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Lexington Hills,9262,1172600,-0.004245924,-0.016934943,0.018943344,0.066765357,0.040337552,2018-09,2018-Q3,1219900,-0.03877367,2018-05
2/28/19,97938,95032,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Los Gatos,3825,1826900,-0.011524727,-0.019272064,0.001315429,0.078884245,0.066526145,2018-06,2018-Q2,1886900,-0.031798188,2018-03
2/28/19,97936,95030,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Los Gatos,7526,2694900,-0.014985928,-0.044802042,-0.06293682,0.062212553,0.057642442,2018-06,2018-Q2,2943000,-0.084301733,2017-10
